Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Lower,Estimate,Upper
17127.44,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.006087214682787551,0.9990684042870233,0.9999999706765056
17386.946666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.006443270337440378,0.9992659454276005,0.9999999802490088
17646.45333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.006820333664948993,0.9994216229283724,0.999999986696123
17905.96,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.007219633701780581,0.9995442995047228,0.9999999910384396
18165.466666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.007642468496123046,0.9996409650818252,0.9999999939632237
18424.97333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.008090208541466982,0.9997171312125208,0.9999999959332966
18684.48,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.008564300319842368,0.9997771429321287,0.9999999972603453
18943.986666666668,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.009066269949264199,0.9998244251413475,0.9999999981542833
19203.493333333332,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.009597726928255869,0.999861677143802,0.999999998756488
19463,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.010160367968401874,0.9998910261741283,0.9999999991621802
19722.506666666668,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.010755980903709998,0.9999141485158737,0.9999999994354961
19982.013333333332,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.011386448663115948,0.9999323650227253,0.9999999996196365
20241.52,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.012053753289715193,0.9999467164349934,0.9999999997437015
20501.026666666665,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.012759979987234864,0.9999580227541625,0.9999999998272933
20760.533333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.013507321170839717,0.9999669300431018,0.9999999998836175
21020.04,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.014298080495575764,0.9999739473107301,0.9999999999215703
21279.546666666665,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.015134676831574169,0.9999794755793305,0.9999999999471445
21539.053333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.016019648150544713,0.999983830789712,0.9999999999643784
21798.559999999998,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.016955655283067955,0.9999872618495668,0.9999999999759922
22058.066666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.017945485500737008,0.9999899648542367,0.9999999999838189
22317.573333333334,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.018992055871295196,0.9999920942912373,0.9999999999890938
22577.079999999998,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.02009841632857065,0.999993771868048,0.9999999999926488
22836.586666666666,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.02126775239223061,0.999995093467182,0.9999999999950449
23096.093333333334,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.022503387465192037,0.9999961346257173,0.9999999999966598
23355.6,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.023808784628967898,0.9999969548522771,0.9999999999977485
23615.106666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.025187547849353398,0.9999976010280704,0.9999999999984821
23874.613333333335,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.026643422496738203,0.9999981100863083,0.9999999999989768
24134.12,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.028180295077066923,0.9999985111230955,0.9999999999993101
24393.626666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.029802192061183383,0.999998827060419,0.9999999999995349
24653.13333333333,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.03151327769214022,0.9999990759562685,0.9999999999996864
24912.64,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.03331785064222092,0.9999992720367599,0.9999999999997886
25172.146666666667,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.035220339384132104,0.9999994265092476,0.9999999999998965
25431.653333333332,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.037225296134346275,0.9999995482029003,0.9999999999999298
25691.16,-2.0753487601068083e-5,-3.951106144485327e-6,5.1674883997359285e-6,-6.951540858391191e-6,4.249990739313808e-7,1.115030998313e-5,3.275825024372991e-7,5.297411302947487e-6,-6.623442055247293e-6,9.354589584268809e-6,-1.851342918510012e-5,1.134812494207044e-5,-1.3088679058866211e-5,4.822086303420222e-6,9.764050227234727e-7,-1.1004169283353765e-5,-1.4226081543947578e-5,-2.3908465702109025e-6,-1.3307146219960195e-6,5.407027645479352e-7,1.0404661697642247e-6,1.0126930841103232e-5,8.508853160593012e-7,3.5802350248846514e-6,-7.815340176556277e-6,-6.39273941892526e-8,2.1115250882054064e-7,-6.009886786719344e-7,0.039337389221215754,0.9999996440733471,0.9999999999999525
